,subj_idx,variable,value,bin
0,0,v,1.8155005580471528,
1,1,v,1.0254322736138033,
2,2,v,0.9738761209903338,
3,3,v,4.954921749240553,
4,4,v,1.3062065789019193,
5,5,v,1.0561519155276622,
6,6,v,1.2209791140640787,
7,7,v,1.319484311169362,
8,8,v,1.2134761939715437,
9,9,v,4.468367851071425,
10,10,v,1.2666592982154432,
11,11,v,0.814074262802501,
12,12,v,0.325685863330993,
13,13,v,1.68959008063189,
14,14,v,0.5632761661724907,
15,0,b,-1.3511425193774396,0
16,1,b,-0.5132179822526252,0
17,2,b,-0.22757129522456898,0
18,3,b,0.8880167435248686,0
19,4,b,-0.1911266624036887,0
20,5,b,-0.2047252435060449,0
21,6,b,-1.0134327965631649,0
22,7,b,-0.5911363670115602,0
23,8,b,-0.9920757620539239,0
24,9,b,0.3250995024859178,0
25,10,b,-0.32848409888911817,0
26,11,b,-1.51008201094368,0
27,12,b,-0.9436527639716009,0
28,13,b,-0.29665499248117383,0
29,14,b,-0.9282574784040968,0
30,0,b,-0.44575595618104186,1
31,1,b,-0.13130960609676715,1
32,2,b,-0.4173799212749869,1
33,3,b,0.34168742105814504,1
34,4,b,0.20767351477193163,1
35,5,b,-0.015446485160415553,1
36,6,b,-0.5676042271420159,1
37,7,b,-0.48772765991306266,1
38,8,b,-0.6529706680470032,1
39,9,b,0.017715973575784576,1
40,10,b,0.09775355967805789,1
41,11,b,-1.9326889074818876,1
42,12,b,-0.33130590950782357,1
43,13,b,-0.553305631315324,1
44,14,b,-0.4747240601598578,1
45,0,b,0.2040469589191449,2
46,1,b,-0.22803389686223927,2
47,2,b,-0.4120604148270623,2
48,3,b,0.5408112714244736,2
49,4,b,0.31655333408482544,2
50,5,b,-0.0068561414238055545,2
51,6,b,-0.41394046688147695,2
52,7,b,-0.08894163902575705,2
53,8,b,-0.271917915655158,2
54,9,b,0.48680528928057454,2
55,10,b,0.12441609901269937,2
56,11,b,-1.4663880079810023,2
57,12,b,-0.5586056084134052,2
58,13,b,-0.22006376249121806,2
59,14,b,-0.209370743596334,2
60,0,noise,1.0,
61,1,noise,1.0,
62,2,noise,1.0,
63,3,noise,1.0,
64,4,noise,1.0,
65,5,noise,1.0,
66,6,noise,1.0,
67,7,noise,1.0,
68,8,noise,1.0,
69,9,noise,1.0,
70,10,noise,1.0,
71,11,noise,1.0,
72,12,noise,1.0,
73,13,noise,1.0,
74,14,noise,1.0,
75,0,a,1.1724990912982995,
76,1,a,0.6624529195835052,
77,2,a,0.8234223949223294,
78,3,a,4.1570619505707445,
79,4,a,1.0289648850554045,
80,5,a,0.9831169033651945,
81,6,a,0.8421816754310898,
82,7,a,0.7018334092844518,
83,8,a,0.7637176293467602,
84,9,a,4.564075987904366,
85,10,a,0.9201226887877598,
86,11,a,0.8050727002055529,
87,12,a,0.6425532315354734,
88,13,a,0.5949947649438159,
89,14,a,0.950954521672577,
90,0,z,0.6707790076047867,0
91,1,z,0.4538677172569162,0
92,2,z,0.48507779873801893,0
93,3,z,0.4467091123358646,0
94,4,z,0.5469843389448763,0
95,5,z,0.4653392994068963,0
96,6,z,0.5948620909534018,0
97,7,z,0.5433064328480417,0
