,subj_idx,variable,value,bin
0,0,v,4.980403088741508,
1,1,v,0.7144579199426423,
2,2,v,0.7727741746940171,
3,3,v,1.4659712307418609,
4,4,v,1.068001156224095,
5,5,v,3.6588529822938365,
6,6,v,0.979586752600774,
7,7,v,1.0458512380750473,
8,8,v,1.018750038234233,
9,9,v,1.078566808278056,
10,10,v,0.9643830171705301,
11,11,v,0.6272459510968749,
12,12,v,0.2756110050919641,
13,13,v,1.3497435091675383,
14,14,v,0.5758766151441297,
15,0,b,1.6351157722111556,
16,1,b,-0.14152802848376722,
17,2,b,-0.2338582421945826,
18,3,b,-0.3974794968590193,
19,4,b,0.013924315681036307,
20,5,b,0.7566650406118411,
21,6,b,-0.5931916004890205,
22,7,b,-0.36058645226831204,
23,8,b,-0.7862585386635306,
24,9,b,-0.5753141369750803,
25,10,b,0.06740276532295499,
26,11,b,-1.5081894456560718,
27,12,b,-0.4797225361173203,
28,13,b,-0.33787263600700085,
29,14,b,-0.4713944061494052,
30,0,noise,1.0,
31,1,noise,1.0,
32,2,noise,1.0,
33,3,noise,1.0,
34,4,noise,1.0,
35,5,noise,1.0,
36,6,noise,1.0,
37,7,noise,1.0,
38,8,noise,1.0,
39,9,noise,1.0,
40,10,noise,1.0,
41,11,noise,1.0,
42,12,noise,1.0,
43,13,noise,1.0,
44,14,noise,1.0,
45,0,a,4.571000509677698,
46,1,a,2.4439998300755406,
47,2,a,1.8499999058607532,
48,3,a,1.6349998919562787,
49,4,a,2.306999911929077,
50,5,a,4.88204452086108,
51,6,a,2.4009999965400257,
52,7,a,2.2289999550341815,
53,8,a,1.6319999246412522,
54,9,a,2.2608015388694525,
55,10,a,2.7769998481059424,
56,11,a,1.9356625620575443,
57,12,a,1.8099999845001364,
58,13,a,1.766999989637325,
59,14,a,1.10097314239637,
60,0,u,29.25281038946814,0
61,1,u,0.2687587339684704,0
62,2,u,0.4967475447579016,0
63,3,u,0.5874871845031805,0
64,4,u,0.6770994967230519,0
65,5,u,22.34898474991489,0
66,6,u,0.35960771130694624,0
67,7,u,0.2576319285757629,0
68,8,u,0.5141398833732754,0
69,9,u,0.5334396420758516,0
70,10,u,0.49435740763202074,0
71,11,u,0.4035751310344615,0
72,12,u,0.228931802698075,0
73,13,u,0.21946628086386574,0
74,14,u,7.16253609037585,0
75,0,u,9.112285208348842,1
76,1,u,0.23508348667429094,1
77,2,u,0.46681837671413967,1
78,3,u,0.5968777351854928,1
79,4,u,0.6900917905732517,1
80,5,u,13.393449521317793,1
