,subj_idx,variable,value,bin
0,0,v,1.3554473594727525,0
1,1,v,1.108106446162225,0
2,2,v,1.7401999033096924,0
3,3,v,1.334950309656065,0
4,4,v,0.9298287133284251,0
5,5,v,3.7575695954407666,0
6,6,v,1.614848093590493,0
7,7,v,1.168631731325989,0
8,8,v,5.0,0
9,9,v,0.7863845595132927,0
10,10,v,1.2695822236636973,0
11,11,v,0.7032161643227275,0
12,12,v,1.1839601854282638,0
13,13,v,0.8644053491538497,0
14,14,v,0.5785145478412486,0
15,0,v,1.6486747842763956,1
16,1,v,1.171849707226206,1
17,2,v,1.5009457918356792,1
18,3,v,0.8859353698908594,1
19,4,v,0.7491423204050424,1
20,5,v,1.089026322629266,1
21,6,v,4.135503592927595,1
22,7,v,1.397363617696915,1
23,8,v,1.904336239961077,1
24,9,v,1.0843954846148525,1
25,10,v,1.6310217234721003,1
26,11,v,0.9190968285870903,1
27,12,v,0.7440972387489252,1
28,13,v,0.8681403122305349,1
29,14,v,0.7340597828227877,1
30,0,v,4.315019245243643,2
31,1,v,0.8968713692262817,2
32,2,v,4.566770359937726,2
33,3,v,1.2156815025783283,2
34,4,v,0.6428618581660753,2
35,5,v,1.2987971461464312,2
36,6,v,1.3455661904152807,2
37,7,v,1.5710861725071235,2
38,8,v,5.0,2
39,9,v,1.249061334371154,2
40,10,v,1.740207539340726,2
41,11,v,0.8307292225383448,2
42,12,v,0.5890586525977898,2
43,13,v,0.9724996193239032,2
44,14,v,0.84467528420931,2
45,0,b,0.11953649974224578,0
46,1,b,0.2786741033991738,0
47,2,b,0.4591858740160193,0
48,3,b,0.6851652646042978,0
49,4,b,0.13151667704557107,0
50,5,b,0.3076197512008516,0
51,6,b,0.5735976427214375,0
52,7,b,0.462575901960272,0
53,8,b,0.3849739895207396,0
54,9,b,0.8185265050135567,0
55,10,b,1.251297198744315,0
56,11,b,0.5506598472503281,0
57,12,b,1.8451862860492894,0
58,13,b,1.345634578827481,0
59,14,b,0.5683860482718566,0
60,0,b,0.36285227182041613,1
61,1,b,0.09957894464829581,1
62,2,b,0.4026278932124559,1
63,3,b,0.09141114116459613,1
64,4,b,0.2658955912176663,1
65,5,b,0.5372309333831394,1
66,6,b,0.3567728504007773,1
67,7,b,0.6249299870981435,1
68,8,b,0.22760393298976153,1
69,9,b,0.18766851516776165,1
70,10,b,1.4046105863750276,1
71,11,b,0.27134283574349205,1
72,12,b,1.8328477695859484,1
73,13,b,0.416482068116859,1
74,14,b,0.5865485231291124,1
75,0,b,0.6244152922040256,2
76,1,b,0.5230342704619103,2
77,2,b,0.030421039952292027,2
78,3,b,0.15638526690949991,2
79,4,b,0.23106797640883958,2
80,5,b,0.353574823320727,2
81,6,b,0.05174561129173113,2
82,7,b,0.4194700805812763,2
83,8,b,-0.4503737320710408,2
84,9,b,0.4558722766105518,2
