,subj_idx,variable,value,bin
0,0,v,1.449768457354903,
1,1,v,1.01549337261796,
2,2,v,1.6267129406328384,
3,3,v,1.139703172163209,
4,4,v,0.7835340761529869,
5,5,v,1.1402811097224859,
6,6,v,4.698524516068296,
7,7,v,1.3357266417411113,
8,8,v,5.0,
9,9,v,1.1048932554521744,
10,10,v,1.53953332722749,
11,11,v,0.8224254167131572,
12,12,v,0.8063366373102016,
13,13,v,0.8797117834357692,
14,14,v,0.7156337852024872,
15,0,b,0.12599274908899738,0
16,1,b,0.3320475457950007,0
17,2,b,0.4960195570250962,0
18,3,b,0.5219511433620954,0
19,4,b,0.2681055877606496,0
20,5,b,0.19907479267626185,0
21,6,b,-0.044331091552934666,0
22,7,b,0.47471516926853186,0
23,8,b,0.1484096246403391,0
24,9,b,0.6253334824081321,0
25,10,b,1.2024442563236657,0
26,11,b,0.4186587092549018,0
27,12,b,1.8931091457660372,0
28,13,b,1.0777205659061981,0
29,14,b,0.6023990103306293,0
30,0,b,0.27761099552758634,1
31,1,b,0.25461215247128993,1
32,2,b,0.4485399747357876,1
33,3,b,0.20965688652504488,1
34,4,b,0.13320150533649872,1
35,5,b,0.44537829777770527,1
36,6,b,-0.06484656376375512,1
37,7,b,0.5671489407104128,1
38,8,b,0.05839481271859931,1
39,9,b,0.20116803629330055,1
40,10,b,1.3562385646265072,1
41,11,b,0.3640943022241944,1
42,12,b,1.920919726639686,1
43,13,b,0.5705651820389991,1
44,14,b,0.5364087247204935,1
45,0,b,0.22016549230276483,2
46,1,b,0.6284404540280487,2
47,2,b,0.4032333745233327,2
48,3,b,0.32403827682685143,2
49,4,b,0.16770077612065745,2
50,5,b,0.47678844020639677,2
51,6,b,0.06886847423622204,2
52,7,b,0.5511035007978371,2
53,8,b,0.04492687450103676,2
54,9,b,0.5751338338503745,2
55,10,b,1.5324977291946578,2
56,11,b,0.47889677370976247,2
57,12,b,1.0838045288719318,2
58,13,b,0.7814746711811609,2
59,14,b,0.7156265383772822,2
60,0,noise,1.0,
61,1,noise,1.0,
62,2,noise,1.0,
63,3,noise,1.0,
64,4,noise,1.0,
65,5,noise,1.0,
66,6,noise,1.0,
67,7,noise,1.0,
68,8,noise,1.0,
69,9,noise,1.0,
70,10,noise,1.0,
71,11,noise,1.0,
72,12,noise,1.0,
73,13,noise,1.0,
74,14,noise,1.0,
75,0,a,0.8262797879684511,
76,1,a,0.8211738580089656,
77,2,a,0.9151342210595896,
78,3,a,0.8024296768680688,
79,4,a,0.9652633810453108,
80,5,a,0.9291155821161605,
81,6,a,4.764323758218927,
82,7,a,0.603948092899236,
83,8,a,2.6549572653774303,
84,9,a,0.7634466965827051,
85,10,a,0.7743961291630461,
86,11,a,0.8288732685456315,
87,12,a,0.7437438891330574,
88,13,a,0.6243917089386359,
89,14,a,0.9754259403162879,
90,0,z,0.4958352625856079,
91,1,z,0.5040025510916929,
92,2,z,0.41428289895046977,
93,3,z,0.5513451462180813,
94,4,z,0.5189438332417622,
95,5,z,0.4890406717448152,
96,6,z,0.5270927735532581,
97,7,z,0.42565423832825083,
98,8,z,0.5350784414732452,
99,9,z,0.5323719933863631,
100,10,z,0.3989874718636404,
101,11,z,0.5281045799570496,
102,12,z,0.4499643163570035,
103,13,z,0.45749895969918286,
104,14,z,0.572296852791821,
105,0,t,1.2672615691356448,
106,1,t,0.8268646151530911,
107,2,t,0.9066852469282963,
108,3,t,1.2182992800438917,
109,4,t,0.8116032552383127,
110,5,t,1.3282200620603708,
111,6,t,0.5559474298728974,
112,7,t,1.4862863095543979,
113,8,t,1.0557610934958137,
114,9,t,1.187162479033256,
115,10,t,0.8368690159614206,
116,11,t,0.8299031634072568,
117,12,t,0.6644591640044094,
118,13,t,0.9412801757883522,
119,14,t,0.5126009323832132,
120,0,pmixturecoef,0.01,
121,1,pmixturecoef,0.01,
122,2,pmixturecoef,0.01,
123,3,pmixturecoef,0.01,
124,4,pmixturecoef,0.01,
125,5,pmixturecoef,0.01,
126,6,pmixturecoef,0.01,
127,7,pmixturecoef,0.01,
128,8,pmixturecoef,0.01,
129,9,pmixturecoef,0.01,
130,10,pmixturecoef,0.01,
131,11,pmixturecoef,0.01,
132,12,pmixturecoef,0.01,
133,13,pmixturecoef,0.01,
134,14,pmixturecoef,0.01,
135,0,rate,1.0,
136,1,rate,1.0,
137,2,rate,1.0,
138,3,rate,1.0,
139,4,rate,1.0,
140,5,rate,1.0,
141,6,rate,1.0,
142,7,rate,1.0,
143,8,rate,1.0,
144,9,rate,1.0,
145,10,rate,1.0,
146,11,rate,1.0,
147,12,rate,1.0,
148,13,rate,1.0,
149,14,rate,1.0,
150,0,bic,470.5727228482498,
151,1,bic,544.1513990963833,
152,2,bic,395.5011788040839,
153,3,bic,560.3881754129151,
154,4,bic,963.2436649292205,
155,5,bic,1069.03794049626,
156,6,bic,648.7803841820956,
157,7,bic,175.93540360749907,
158,8,bic,-4.686671840019891,
159,9,bic,410.6556182193749,
160,10,bic,86.35995204668475,
161,11,bic,694.6347391194903,
162,12,bic,115.1871517616201,
163,13,bic,289.8367552003329,
164,14,bic,638.8369337860973,
