,subj_idx,variable,value,bin
0,0,v,4.861747915638337,
1,1,v,0.7419088410651966,
2,2,v,0.7664263366659461,
3,3,v,1.4846679214085576,
4,4,v,1.0998093987355384,
5,5,v,0.8597822366078862,
6,6,v,1.0243934389309617,
7,7,v,1.05621472507202,
8,8,v,0.9408942132814289,
9,9,v,3.9606142660359978,
10,10,v,0.9930581301103035,
11,11,v,0.6488507432602981,
12,12,v,0.26234248354256323,
13,13,v,1.3525516307723322,
14,14,v,0.5424485040928537,
15,0,b,1.0976410991640022,0
16,1,b,-0.6233228847717603,0
17,2,b,-0.03685328344004035,0
18,3,b,-0.6171247568637733,0
19,4,b,0.05160856853596685,0
20,5,b,0.13198743262242685,0
21,6,b,-0.9772275511759547,0
22,7,b,-0.48788475051416824,0
23,8,b,-1.2284380210228198,0
24,9,b,0.05338422693054711,0
25,10,b,-0.32849602600562494,0
26,11,b,-1.5972092421020472,0
27,12,b,-0.8637558958165384,0
28,13,b,-0.4503399077513078,0
29,14,b,-0.5944433417162059,0
30,0,b,1.0707084356025953,1
31,1,b,-0.3074751843847401,1
32,2,b,-0.4524413614238132,1
33,3,b,-0.3263907203417449,1
34,4,b,0.26796101332601796,1
35,5,b,-0.04846463742029128,1
36,6,b,-0.3452043049573045,1
37,7,b,-0.5397082830166419,1
38,8,b,-1.1074341490026924,1
39,9,b,0.3474762183154116,1
40,10,b,0.40797670890602744,1
41,11,b,-1.9107215605919587,1
42,12,b,-0.3285268772555291,1
43,13,b,-0.3689418260038523,1
44,14,b,-0.374576275076145,1
45,0,b,2.1299861067178703,2
46,1,b,0.28962598447687227,2
47,2,b,-0.35483478407271785,2
48,3,b,-0.2129123735575289,2
49,4,b,0.2050169373032107,2
50,5,b,0.2949498908399495,2
51,6,b,-0.22284049445405596,2
52,7,b,0.002584389940613075,2
53,8,b,-0.6255921384563996,2
54,9,b,0.6516018079045003,2
55,10,b,0.19685553447563586,2
56,11,b,-1.3919406015293545,2
57,12,b,-0.40122252524421465,2
58,13,b,0.023549308693837215,2
59,14,b,-0.0966074330441552,2
60,0,noise,1.0,
61,1,noise,1.0,
62,2,noise,1.0,
63,3,noise,1.0,
64,4,noise,1.0,
65,5,noise,1.0,
66,6,noise,1.0,
67,7,noise,1.0,
68,8,noise,1.0,
69,9,noise,1.0,
70,10,noise,1.0,
71,11,noise,1.0,
72,12,noise,1.0,
73,13,noise,1.0,
74,14,noise,1.0,
75,0,a,3.5822144493233083,
76,1,a,2.2799481797480823,
77,2,a,1.871449123398719,
78,3,a,1.711449210611871,
79,4,a,2.0173578846717906,
80,5,a,1.9429708111684225,
81,6,a,1.9019999286235558,
82,7,a,1.9499999826373726,
83,8,a,1.7409999726405125,
84,9,a,3.7890028139555114,
85,10,a,1.951999979473807,
86,11,a,2.0892988854863233,
87,12,a,1.710999989433646,
88,13,a,1.7509999742797322,
89,14,a,1.2738140156686322,
90,0,u,26.298043730327866,
91,1,u,0.24903097442993705,
92,2,u,0.4576523977324847,
93,3,u,0.6201199511496931,
94,4,u,0.8973644381808619,
95,5,u,0.6443455246497205,
96,6,u,0.4301195011967205,
97,7,u,0.25633814273944117,
98,8,u,0.46356635211822866,
99,9,u,18.479101764023348,
100,10,u,0.4953563800114134,
101,11,u,0.3115345159543601,
102,12,u,0.29835710236558394,
103,13,u,0.19921716431404188,
104,14,u,1.8250757248194773,
105,0,z,0.38387302136196694,0
106,1,z,0.503536726720903,0
107,2,z,0.45120604860303604,0
108,3,z,0.6093436826555376,0
109,4,z,0.5043495988933188,0
110,5,z,0.42684037160796323,0
111,6,z,0.5661817685384772,0
112,7,z,0.5194987371076565,0
113,8,z,0.6271454093155615,0
114,9,z,0.5151592360241619,0
115,10,z,0.5438615799221251,0
116,11,z,0.5756788766726398,0
117,12,z,0.5006764270242661,0
118,13,z,0.5455842688870842,0
119,14,z,0.45933010281131914,0
120,0,z,0.3605281406971319,1
121,1,z,0.4752189132737837,1
122,2,z,0.507183854784035,1
123,3,z,0.6050949361773583,1
124,4,z,0.4425243316288435,1
125,5,z,0.4320866894318302,1
126,6,z,0.47719386350559856,1
127,7,z,0.5052855145648638,1
128,8,z,0.6415483147740912,1
129,9,z,0.47298818804053144,1
130,10,z,0.3947473112076814,1
131,11,z,0.5858331420745416,1
132,12,z,0.48352702011921395,1
133,13,z,0.5168411067222984,1
134,14,z,0.3297541476187215,1
135,0,z,0.25340897796602235,2
136,1,z,0.3985631135147956,2
137,2,z,0.49176946105796776,2
138,3,z,0.5963799912248433,2
139,4,z,0.48589648573086114,2
140,5,z,0.35591103422735737,2
141,6,z,0.5126903087564043,2
142,7,z,0.47975530607407596,2
143,8,z,0.6182807582177199,2
144,9,z,0.42590782369109464,2
