,subj_idx,variable,value,bin
99,3,b,-0.0023832105378008236,3
100,4,b,-0.2742876873390754,3
101,5,b,-0.7144797140528969,3
102,6,b,-0.08303791934790972,3
103,7,b,-0.20199775675365206,3
104,8,b,-0.39640678010436037,3
105,9,b,-0.0015914127780086718,3
106,10,b,-0.3123878357069254,3
107,11,b,-0.20615384894126787,3
108,12,b,0.19370762128399388,3
109,13,b,0.297842331740491,3
110,14,b,0.053067282845970294,3
111,15,b,0.2201260054185075,3
112,16,b,0.2532893809933975,3
113,17,b,-0.20254916272156978,3
114,18,b,0.1808466976690859,3
115,19,b,-0.5320051462368387,3
116,20,b,-0.4286078030647228,3
117,21,b,-0.26320382976611933,3
118,22,b,-0.3083426460387113,3
119,23,b,-0.08019868650424444,3
120,0,b,-0.1599966221024851,4
121,1,b,-0.1960764680934629,4
122,2,b,0.1168575799670176,4
123,3,b,0.04301104687396521,4
124,4,b,-0.045108227899766096,4
125,5,b,-0.4141739775581055,4
126,6,b,-0.13525382467080405,4
127,7,b,0.23226146797463404,4
128,8,b,-0.4273265319547225,4
129,9,b,0.2893863026080068,4
130,10,b,-0.3671288123324268,4
131,11,b,-0.27040731325181366,4
132,12,b,-0.08952853126987237,4
133,13,b,0.13152179067833503,4
134,14,b,0.22552681571251576,4
135,15,b,0.36718302065142766,4
136,16,b,0.26991986324527195,4
137,17,b,-0.08508225409587541,4
138,18,b,0.17018328505848945,4
139,19,b,-0.7084067062676628,4
140,20,b,-0.4216962793402976,4
141,21,b,0.10239400321059411,4
142,22,b,-0.23794083158197632,4
143,23,b,-0.24082427046529276,4
144,0,noise,1.0,
145,1,noise,1.0,
146,2,noise,1.0,
147,3,noise,1.0,
148,4,noise,1.0,
149,5,noise,1.0,
150,6,noise,1.0,
151,7,noise,1.0,
152,8,noise,1.0,
153,9,noise,1.0,
154,10,noise,1.0,
155,11,noise,1.0,
156,12,noise,1.0,
157,13,noise,1.0,
158,14,noise,1.0,
159,15,noise,1.0,
160,16,noise,1.0,
161,17,noise,1.0,
162,18,noise,1.0,
163,19,noise,1.0,
164,20,noise,1.0,
165,21,noise,1.0,
166,22,noise,1.0,
167,23,noise,1.0,
168,0,a,1.43768279487269,
169,1,a,1.4901832544473614,
170,2,a,0.7649978152705297,
171,3,a,1.4499999603262588,
172,4,a,1.2103339915689904,
173,5,a,0.3595094821826281,
174,6,a,1.373813091956979,
175,7,a,1.2699999800729231,
176,8,a,0.9549998643756289,
177,9,a,2.1093638930228673,
178,10,a,0.4766815685249113,
179,11,a,1.271620673805978,
180,12,a,1.3218451840356684,
181,13,a,1.0686486605211674,
182,14,a,0.9549999882309992,
183,15,a,2.7199999475672145,
184,16,a,2.0249999598164328,
185,17,a,1.2399999814727336,
186,18,a,1.7533518817525802,
187,19,a,2.6249999506040065,
188,20,a,1.7349999055362773,
189,21,a,2.408113107173814,
190,22,a,1.5649999344990573,
191,23,a,0.5449999522641469,
192,0,u,1.1273153910378593,
193,1,u,0.7894098293439118,
194,2,u,2.2573847750396867,
195,3,u,0.5841377040899985,
196,4,u,0.7877140915230818,
197,5,u,5.955950696082798,
198,6,u,0.1548516881158175,
199,7,u,0.7586974997230608,
200,8,u,3.568288977504309,
201,9,u,0.39923463440072027,
202,10,u,25.554337401882943,
203,11,u,1.11919179721429,
204,12,u,1.1892295909788864,
205,13,u,4.576873714625389,
206,14,u,2.087207708982809,
207,15,u,0.519782749877951,
208,16,u,0.5035119591657431,
209,17,u,1.2162924924407892,
210,18,u,0.6802753301484472,
211,19,u,0.45418071533553817,
212,20,u,0.5943664613211003,
213,21,u,0.5272301828719215,
214,22,u,1.0129532722440886,
215,23,u,19.29449014393236,
216,0,z,0.5200560434304334,
217,1,z,0.479894792769286,
218,2,z,0.5188585921809585,
219,3,z,0.5126589558792702,
220,4,z,0.5122541426677459,
221,5,z,0.49016052271872057,
222,6,z,0.4961060313643783,
223,7,z,0.556616574017314,
224,8,z,0.5576926750736771,
225,9,z,0.4764176941319171,
226,10,z,0.5136773039958318,
227,11,z,0.5054537166832924,
228,12,z,0.5139287681188567,
229,13,z,0.45935267458218343,
230,14,z,0.48808125124143203,
231,15,z,0.4714002281388437,
232,16,z,0.5068799985727771,
233,17,z,0.5354568918998345,
234,18,z,0.5561036818136863,
235,19,z,0.5279897275256826,
236,20,z,0.535396655936412,
237,21,z,0.5352832142854671,
238,22,z,0.5119323924179533,
239,23,z,0.5622660574150372,
240,0,t,0.512146953393251,
241,1,t,0.7125321848049003,
242,2,t,0.5085937364911081,
243,3,t,0.7260682008171987,
244,4,t,0.6044840797882888,
245,5,t,0.5348016462085232,
246,6,t,0.6068130967842581,
247,7,t,0.7009743048725472,
248,8,t,0.4795449129201872,
249,9,t,1.3268515593765637,
250,10,t,0.5208779367216777,
251,11,t,0.6116818259309327,
252,12,t,0.42878311531860747,
253,13,t,0.40905533265917526,
254,14,t,0.4677970593664089,
255,15,t,0.7936622846122604,
256,16,t,0.6221196045708625,
257,17,t,0.4718929133615768,
258,18,t,0.46412043404782255,
259,19,t,1.1069725229954048,
260,20,t,0.6550803229753904,
261,21,t,0.6659821580925522,
262,22,t,0.7833486262241165,
263,23,t,0.5209391370285653,
264,0,pmixturecoef,0.05,
265,1,pmixturecoef,0.05,
266,2,pmixturecoef,0.05,
267,3,pmixturecoef,0.05,
268,4,pmixturecoef,0.05,
269,5,pmixturecoef,0.05,
270,6,pmixturecoef,0.05,
271,7,pmixturecoef,0.05,
272,8,pmixturecoef,0.05,
273,9,pmixturecoef,0.05,
274,10,pmixturecoef,0.05,
275,11,pmixturecoef,0.05,
276,12,pmixturecoef,0.05,
277,13,pmixturecoef,0.05,
278,14,pmixturecoef,0.05,
279,15,pmixturecoef,0.05,
280,16,pmixturecoef,0.05,
281,17,pmixturecoef,0.05,
282,18,pmixturecoef,0.05,
283,19,pmixturecoef,0.05,
284,20,pmixturecoef,0.05,
285,21,pmixturecoef,0.05,
286,22,pmixturecoef,0.05,
287,23,pmixturecoef,0.05,
288,0,rate,1.0,
289,1,rate,1.0,
290,2,rate,1.0,
291,3,rate,1.0,
292,4,rate,1.0,
293,5,rate,1.0,
294,6,rate,1.0,
295,7,rate,1.0,
296,8,rate,1.0,
297,9,rate,1.0,
298,10,rate,1.0,
299,11,rate,1.0,
300,12,rate,1.0,
301,13,rate,1.0,
302,14,rate,1.0,
303,15,rate,1.0,
304,16,rate,1.0,
305,17,rate,1.0,
306,18,rate,1.0,
307,19,rate,1.0,
308,20,rate,1.0,
309,21,rate,1.0,
310,22,rate,1.0,
311,23,rate,1.0,
312,0,bic,2981.1653026120603,
313,1,bic,2597.406140128991,
314,2,bic,1189.5165691212512,
315,3,bic,1879.3040321223684,
316,4,bic,2150.673004295646,
317,5,bic,-1070.2035307686008,
318,6,bic,-210.06932789924176,
319,7,bic,1347.1848946898372,
320,8,bic,2574.977291223233,
321,9,bic,3495.7430760167063,
322,10,bic,63.41286514254121,
323,11,bic,2536.1832699645656,
324,12,bic,2957.8095059995844,
325,13,bic,3300.641240599488,
326,14,bic,2222.5619488700436,
327,15,bic,3152.260222801375,
328,16,bic,1901.4404772146297,
329,17,bic,2313.106772330046,
330,18,bic,2450.7740254960036,
331,19,bic,2724.290052462391,
332,20,bic,2439.938443804756,
333,21,bic,1641.6600870054174,
334,22,bic,2378.2304388159105,
335,23,bic,616.5324960069461,
