,subj_idx,variable,value,bin
0,0,v,4.707311601831533,
1,1,v,0.8523402113935297,
2,2,v,4.831870673424884,
3,3,v,0.986427315695801,
4,4,v,0.8141042366377383,
5,5,v,4.058130815794394,
6,6,v,4.858173642983955,
7,7,v,1.0134744478970785,
8,8,v,5.0,
9,9,v,0.9766091165715292,
10,10,v,1.2662319342548316,
11,11,v,0.687119096027144,
12,12,v,0.65915015304255,
13,13,v,0.7239103579751931,
14,14,v,0.6963369171750664,
15,0,b,0.5007022547646915,
16,1,b,0.23842044521057315,
17,2,b,0.61319746017423,
18,3,b,-0.06980319812267155,
19,4,b,0.26901685977895173,
20,5,b,-0.16354926465430591,
21,6,b,0.0058508088901554735,
22,7,b,0.643432500644826,
23,8,b,-0.05938608156549942,
24,9,b,0.07255511667473402,
25,10,b,1.2663371198399132,
26,11,b,0.009352634029301532,
27,12,b,1.2764102161172117,
28,13,b,0.7362330433900388,
29,14,b,0.6721354319768281,
30,0,noise,1.0,
31,1,noise,1.0,
32,2,noise,1.0,
33,3,noise,1.0,
34,4,noise,1.0,
35,5,noise,1.0,
36,6,noise,1.0,
37,7,noise,1.0,
38,8,noise,1.0,
39,9,noise,1.0,
40,10,noise,1.0,
41,11,noise,1.0,
42,12,noise,1.0,
43,13,noise,1.0,
44,14,noise,1.0,
45,0,a,4.519993739165225,
46,1,a,1.5300910026003118,
47,2,a,4.965019504760638,
48,3,a,1.8781801514489895,
49,4,a,1.009999943851867,
50,5,a,5.0,
51,6,a,4.965006331924238,
52,7,a,1.5598065149992464,
53,8,a,5.0,
54,9,a,2.032331315215396,
55,10,a,2.369890082587993,
56,11,a,1.7636948112443052,
57,12,a,1.779999963387498,
58,13,a,1.6077713109404672,
59,14,a,1.0749997633672408,
60,0,u,47.27897061899515,0
61,1,u,0.5277998626965399,0
62,2,u,82.00065103589102,0
63,3,u,0.5610934736343083,0
64,4,u,4.6395237949039645,0
65,5,u,82.1283526000498,0
66,6,u,62.55192143459403,0
67,7,u,0.23998313340992894,0
68,8,u,1.5899651670327286,0
69,9,u,0.2549808238461253,0
70,10,u,0.2609425081014791,0
71,11,u,0.40245407963730884,0
72,12,u,0.25743793617513877,0
73,13,u,0.22839625776618533,0
74,14,u,25.972294872632208,0
75,0,u,49.42467294097622,1
76,1,u,0.6632595497438416,1
77,2,u,32.96698152302683,1
78,3,u,0.4464732433327825,1
79,4,u,3.2287799040498197,1
80,5,u,14.349452887974822,1
81,6,u,86.94681169990243,1
82,7,u,0.20948898554365059,1
83,8,u,1.760001249724619,1
84,9,u,0.2962175831382865,1
85,10,u,0.22428809533148808,1
86,11,u,0.5154196018852488,1
87,12,u,0.26633094595737367,1
88,13,u,0.21670407935267377,1
89,14,u,5.617973191037866,1
90,0,u,8.200363840096458,2
91,1,u,0.4923107009670957,2
92,2,u,82.87829821435079,2
93,3,u,0.3940732509689724,2
94,4,u,85.31693971397085,2
95,5,u,13.099999192744905,2
96,6,u,32.31189145138232,2
97,7,u,0.17391986161658224,2
98,8,u,2.0207695136802455,2
99,9,u,0.2675400411130724,2
100,10,u,0.18630902581555375,2
101,11,u,0.4200450689508841,2
102,12,u,0.3803433420136872,2
103,13,u,0.23257023074916816,2
104,14,u,3.33292120183475,2
105,0,z,0.47359325389884566,
106,1,z,0.5289357697103141,
107,2,z,0.44257576442931756,
108,3,z,0.6037164190119119,
109,4,z,0.4939456848336561,
110,5,z,0.5446404009118408,
111,6,z,0.5248621845796764,
112,7,z,0.44535163480176365,
113,8,z,0.5303407180156868,
114,9,z,0.5594011866504552,
115,10,z,0.45066876121931626,
116,11,z,0.5743660399730632,
117,12,z,0.4839940939247924,
118,13,z,0.475772032189215,
119,14,z,0.5547598723523285,
120,0,t,0.762963837454939,
121,1,t,0.7522957066470846,
122,2,t,0.3526292331238108,
123,3,t,1.1118004971973603,
124,4,t,0.8943923552967201,
125,5,t,0.7247756425494152,
126,6,t,0.5609905521775921,
127,7,t,1.4015917408529963,
128,8,t,0.8609224699444483,
129,9,t,1.1020854810489307,
130,10,t,0.723445946943186,
131,11,t,0.7595810305424032,
132,12,t,0.5709099719402804,
133,13,t,0.8623427817363635,
134,14,t,0.5084088943143418,
135,0,pmixturecoef,0.05,
136,1,pmixturecoef,0.05,
137,2,pmixturecoef,0.05,
138,3,pmixturecoef,0.05,
139,4,pmixturecoef,0.05,
140,5,pmixturecoef,0.05,
141,6,pmixturecoef,0.05,
142,7,pmixturecoef,0.05,
143,8,pmixturecoef,0.05,
144,9,pmixturecoef,0.05,
145,10,pmixturecoef,0.05,
146,11,pmixturecoef,0.05,
147,12,pmixturecoef,0.05,
148,13,pmixturecoef,0.05,
149,14,pmixturecoef,0.05,
150,0,rate,1.0,
151,1,rate,1.0,
152,2,rate,1.0,
153,3,rate,1.0,
154,4,rate,1.0,
155,5,rate,1.0,
156,6,rate,1.0,
157,7,rate,1.0,
158,8,rate,1.0,
159,9,rate,1.0,
160,10,rate,1.0,
161,11,rate,1.0,
162,12,rate,1.0,
163,13,rate,1.0,
164,14,rate,1.0,
165,0,bic,471.66927539485647,
166,1,bic,473.5102542128663,
167,2,bic,362.6520422585018,
168,3,bic,444.53950075500916,
169,4,bic,899.5957991234592,
170,5,bic,1071.6251697665502,
171,6,bic,519.704845600329,
172,7,bic,72.31291124816482,
173,8,bic,-83.75113087361314,
174,9,bic,291.76394425842136,
175,10,bic,10.422681935457518,
176,11,bic,561.5116191142746,
177,12,bic,74.10850155220209,
178,13,bic,164.00965468456684,
179,14,bic,640.4467992219182,
