,Unnamed: 0,Unnamed: 0.1,response,answer_time,duration_decision,duration_delay,duration_intro,stimulus,signal_probability,trial,volume,time_stim,time_resp,subject,session,run,rt,correct,hit,fa,miss,cr,blink,pupil_stim_1s,pupil_resp_1s,subj_idx
318,326,86,1,1.5710899829864502,2.5,3.3036791881,0.0,1,70,86,0.035,2310.23,2311.819,ab,2,7,1.5889999999999418,1,1,0,0,0,False,8.486732713811058,4.331293937038844,0
319,327,87,1,1.6492021083831787,2.5,3.0397471370200004,0.0,1,70,87,0.035,2314.901,2316.57,ab,2,7,1.6690000000003238,1,1,0,0,0,False,16.667708230342207,8.741176375761647,0
320,328,88,0,1.8031959533691408,2.5,3.15690550456,0.0,0,70,88,0.035,2319.7670000000007,2321.585,ab,2,7,1.8179999999997565,1,0,0,0,1,False,7.245514973857393,-0.6640792064612914,0
321,329,89,0,2.0660738945007324,2.5,3.24815840093,0.0,0,70,89,0.035,2324.87,2326.957000000001,ab,2,7,2.087000000000444,1,0,0,0,1,False,14.099771791675517,5.818687931031564,0
322,330,90,1,1.6512458324432373,2.5,3.8842853059699993,0.0,1,70,90,0.035,2330.869,2332.539,ab,2,7,1.6699999999996182,1,1,0,0,0,False,-2.215362472403684,-1.852556243870679,0
323,331,91,1,1.6830739974975586,2.5,3.39142844555,0.0,1,70,91,0.035,2335.97,2337.676,ab,2,7,1.7060000000001307,1,1,0,0,0,False,11.24189311990849,4.672160878612126,0
324,332,92,1,1.6159000396728516,2.5,3.86427994062,0.0,1,70,92,0.035,2341.574,2343.209,ab,2,7,1.6349999999997635,1,1,0,0,0,False,5.217360844252764,3.561139720084149,0
325,333,93,1,1.432947874069214,2.5,3.91430342322,0.0,1,70,93,0.035,2347.158,2348.607,ab,2,7,1.4490000000000691,1,1,0,0,0,False,-9.196257316194167,-1.9850878862964931,0
326,334,94,1,1.7493889331817627,2.5,3.14401882721,0.0,1,70,94,0.035,2351.793,2353.562,ab,2,7,1.7690000000002328,1,1,0,0,0,False,-0.07909295430557664,13.561372792924377,0
327,335,95,0,1.648108959197998,2.5,3.4915139339,0.0,0,70,95,0.035,2357.094,2358.762,ab,2,7,1.66800000000012,1,0,0,0,1,False,1.7429345419668947,11.857593590711739,0
328,336,96,0,1.583475112915039,2.5,3.12881618802,0.0,0,70,96,0.035,2361.926,2363.528,ab,2,7,1.6019999999998618,1,0,0,0,1,False,-0.6707875150026708,10.524783706838912,0
329,337,97,1,1.5674772262573242,2.5,3.50617028274,0.0,1,70,97,0.035,2367.062,2368.648,ab,2,7,1.5859999999997854,1,1,0,0,0,False,13.520479070787983,5.17304824249171,0
330,338,98,0,1.8342909812927248,2.5,3.74492973941,0.0,0,70,98,0.035,2372.428,2374.283,ab,2,7,1.8550000000000184,1,0,0,0,1,False,14.038358832539535,11.94216658531482,0
331,339,99,1,1.468095064163208,2.5,3.53143507639,0.0,1,70,99,0.035,2377.848,2379.335,ab,2,7,1.4870000000000803,1,1,0,0,0,False,0.267994199427641,5.836785643715167,0
332,340,100,1,1.483144998550415,2.5,3.675268017180001,0.0,1,70,100,0.035,2383.048,2384.551,ab,2,7,1.5030000000001564,1,1,0,0,0,False,7.126787569344242,6.824414457546096,0
333,341,101,0,1.4836821556091309,2.5,3.08362430709,0.0,1,70,101,0.035,2387.664,2389.167,ab,2,7,1.5030000000001564,0,0,0,1,0,False,9.046865461064828,10.507918378845892,0
334,342,102,0,1.8006238937377932,2.5,3.64551864872,0.0,0,70,102,0.035,2392.8520000000008,2394.67,ab,2,7,1.8179999999997565,1,0,0,0,1,False,19.561005775288844,3.3139936617156924,0
335,343,103,0,1.8339319229125977,2.5,3.46046462021,0.0,0,70,103,0.035,2398.169,2400.021,ab,2,7,1.8520000000003165,1,0,0,0,1,False,1.1915102411630394,4.909343046622634,0
336,344,104,0,1.8012290000915527,2.5,3.89106574218,0.0,0,70,104,0.035,2403.954,2405.77,ab,2,7,1.8160000000002583,1,0,0,0,1,False,3.657986580100285,11.42959793747231,0
337,345,105,1,1.4823970794677734,2.5,3.0249853359200003,0.0,1,70,105,0.035,2408.821,2410.325,ab,2,7,1.5039999999999054,1,1,0,0,0,False,10.515312413175009,9.152111038790729,0
338,346,106,1,1.7330620288848877,2.5,3.32570975348,0.0,1,70,106,0.035,2413.688,2415.44,ab,2,7,1.7519999999999527,1,1,0,0,0,False,18.73225092995532,7.243022428518164,0
339,347,107,0,1.7174859046936035,2.5,3.69554537405,0.0,0,70,107,0.035,2419.1710000000007,2420.91,ab,2,7,1.738999999999578,1,0,0,0,1,False,5.584345071371709,4.070014617457389,0
340,348,108,1,1.7019598484039309,2.5,3.3957212768900003,0.0,1,70,108,0.035,2424.34,2426.058,ab,2,7,1.7179999999998472,1,1,0,0,0,False,15.063090502732614,5.7615123677095195,0
341,349,109,1,1.9987900257110602,2.5,3.40896523078,0.0,1,70,109,0.035,2429.509,2431.526,ab,2,7,2.0169999999998254,1,1,0,0,0,False,8.202826444500099,-6.534039376107824,0
342,350,110,0,1.5497031211853027,2.5,3.42192620296,0.0,0,70,110,0.035,2434.978,2436.5460000000007,ab,2,7,1.568000000000211,1,0,0,0,1,False,14.357876110620698,-5.695433684931848,0
343,351,111,0,1.9998538494110107,2.5,3.53281806983,0.0,1,70,111,0.035,2440.111,2442.129,ab,2,7,2.018000000000029,0,0,0,1,0,False,29.906793521701864,4.697377178230851,0
344,352,112,1,1.9827840328216555,2.5,3.91305966814,0.0,0,70,112,0.035,2446.077,2448.079,ab,2,7,2.001999999999498,0,0,1,0,0,False,15.773470349418016,0.4822675959580427,0
345,353,113,1,1.433318853378296,2.5,3.78580536703,0.0,1,70,113,0.035,2451.897,2453.35,ab,2,7,1.4529999999999743,1,1,0,0,0,False,25.124517092882666,7.47774666096206,0
346,354,114,1,1.499502182006836,2.5,3.45693988488,0.0,1,70,114,0.035,2456.847,2458.366,ab,2,7,1.518999999999778,1,1,0,0,0,False,9.86854441376789,12.674651694792088,0
347,355,115,0,1.4008491039276123,2.5,3.36175598056,0.0,0,70,115,0.035,2461.7670000000007,2463.187,ab,2,7,1.4199999999996182,1,0,0,0,1,False,-4.346090134276903,4.532036096170498,0
348,356,116,0,1.6163568496704102,2.5,3.983045551680001,0.0,0,70,116,0.035,2467.2,2468.836,ab,2,7,1.636000000000422,1,0,0,0,1,False,23.726156047159016,0.3547745983776342,0
349,357,117,1,1.3531701564788818,2.5,3.34344835407,0.0,0,70,117,0.035,2472.216,2473.59,ab,2,7,1.374000000000251,0,0,1,0,0,False,8.231396672417157,14.743626942322518,0
350,358,118,0,1.2832491397857666,2.5,3.88568004434,0.0,0,70,118,0.035,2477.503,2478.806,ab,2,7,1.3030000000003383,1,0,0,0,1,False,12.638722388964572,7.702489285014879,0
351,359,119,1,1.4333710670471191,2.5,3.1931408824400003,0.0,1,70,119,0.035,2482.036,2483.488,ab,2,7,1.4519999999997708,1,1,0,0,0,False,18.230274600606165,0.6788053257900629,0
352,360,0,1,2.0655219554901123,2.5,3.89757022922,30.0,1,70,0,0.035,2558.656,2560.739,ab,2,8,2.083000000000084,1,1,0,0,0,False,4.081147779347921,9.200596613777298,0
353,361,1,1,1.5330538749694824,2.5,3.4840327642,0.0,1,70,1,0.035,2564.237,2565.79,ab,2,8,1.5529999999998836,1,1,0,0,0,False,10.9230403586293,7.155240719301943,0
354,362,2,1,1.215314865112305,2.5,3.50847002144,0.0,1,70,2,0.035,2569.341,2570.577,ab,2,8,1.236000000000331,1,1,0,0,0,False,4.053679021035178,9.0569285995633,0
355,363,3,0,1.5991640090942385,2.5,3.34524735467,0.0,0,70,3,0.035,2573.958,2575.576,ab,2,8,1.6179999999999382,1,0,0,0,1,False,6.578532842616684,9.475187127017474,0
356,364,4,1,1.5527410507202148,2.5,3.28921082736,0.0,1,70,4,0.035,2578.908,2580.476,ab,2,8,1.568000000000211,1,1,0,0,0,False,7.333825890878678,0.8603088452360956,0
357,365,5,0,1.367055892944336,2.5,3.5179133838800003,0.0,0,70,5,0.035,2584.028,2585.413,ab,2,8,1.3850000000002185,1,0,0,0,1,False,5.041832386026715,10.194271941920793,0
358,366,6,1,1.4825029373168943,2.5,3.57231227856,0.0,1,70,6,0.035,2589.028,2590.531,ab,2,8,1.5030000000001564,1,1,0,0,0,False,15.239134226444506,15.153529730815622,0
359,367,7,1,1.5003011226654053,2.5,3.51227656274,0.0,1,70,7,0.035,2594.08,2595.599,ab,2,8,1.5190000000002328,1,1,0,0,0,False,10.895506050137508,0.5729086577524816,0
360,368,8,1,1.5334360599517822,2.5,3.61949554001,0.0,1,70,8,0.035,2599.2470000000008,2600.799,ab,2,8,1.55199999999968,1,1,0,0,0,False,3.288631813069601,10.781455629221659,0
361,369,9,1,1.5493559837341309,2.5,3.5927054065400004,0.0,1,70,9,0.035,2604.429,2605.998,ab,2,8,1.56899999999996,1,1,0,0,0,False,12.21979592707993,7.341949945416559,0
362,370,10,1,1.5534889698028564,2.5,3.9428151045,0.0,1,70,10,0.035,2609.979,2611.554,ab,2,8,1.5750000000002728,1,1,0,0,0,False,-0.9792735214375443,9.032087392482604,0
363,371,11,1,1.9339559078216555,2.5,3.89825669639,0.0,1,70,11,0.035,2615.482,2617.434,ab,2,8,1.9519999999997708,1,1,0,0,0,False,4.493683916196749,4.609972691591466,0
364,372,12,1,1.900707006454468,2.5,3.35579408266,0.0,1,70,12,0.035,2620.819,2622.738,ab,2,8,1.9189999999998693,1,1,0,0,0,False,10.174935264123645,8.724050938350864,0
365,373,13,1,1.6170220375061035,2.5,3.81867212836,0.0,1,70,13,0.035,2626.586,2628.222,ab,2,8,1.636000000000422,1,1,0,0,0,False,10.25485765577402,15.374799912159206,0
366,374,14,1,1.7835779190063477,2.5,3.653714994630001,0.0,1,70,14,0.035,2631.918,2633.722,ab,2,8,1.804000000000542,1,1,0,0,0,False,26.83584409207967,6.085504558109394,0
367,375,15,0,1.1325581073760986,2.5,3.18958492443,0.0,0,70,15,0.035,2636.9390000000008,2638.092,ab,2,8,1.1529999999997926,1,0,0,0,1,False,9.177256909669113,21.598118056476842,0
368,376,16,0,1.7511980533599854,2.5,3.61247320322,0.0,0,70,16,0.035,2641.738,2643.507,ab,2,8,1.7690000000002328,1,0,0,0,1,False,18.205955779885368,14.164738612152428,0
369,377,17,1,1.5497269630432131,2.5,3.87072724642,0.0,1,70,17,0.035,2647.406,2648.9770000000008,ab,2,8,1.5710000000003674,1,1,0,0,0,False,4.623731306368896,7.748404692290892,0
370,378,18,1,1.6670260429382324,2.5,3.40503256439,0.0,1,70,18,0.035,2652.425,2654.111,ab,2,8,1.6859999999996944,1,1,0,0,0,False,13.26463370204821,18.115471471281573,0
371,379,19,1,1.4994988441467283,2.5,3.73607867574,0.0,1,70,19,0.035,2657.876,2659.394,ab,2,8,1.518000000000484,1,1,0,0,0,False,23.71102433748228,18.547363097945126,0
372,380,20,0,1.6185498237609863,2.5,3.9966280847300006,0.0,0,70,20,0.035,2663.425,2665.06,ab,2,8,1.6349999999997635,1,0,0,0,1,False,5.319268689203974,19.327705105847265,0
373,381,21,1,1.4993939399719238,2.5,3.60806947531,0.0,1,70,21,0.035,2668.695,2670.212,ab,2,8,1.5169999999998254,1,1,0,0,0,False,20.660379616758416,15.946762722947131,0
374,382,22,0,1.6160979270935059,2.5,3.18404435589,0.0,0,70,22,0.035,2673.428,2675.063,ab,2,8,1.6350000000002185,1,0,0,0,1,False,14.650649119899711,8.356544446395663,0
375,383,23,1,1.5500640869140625,2.5,3.87682550825,0.0,1,70,23,0.035,2678.98,2680.55,ab,2,8,1.5700000000001637,1,1,0,0,0,False,3.10730138209813,6.329468630262882,0
376,384,24,1,1.6164040565490725,2.5,3.55714106227,0.0,1,70,24,0.035,2684.148,2685.783,ab,2,8,1.6350000000002185,1,1,0,0,0,False,12.350679751948864,-0.4346947082150018,0
377,385,25,0,1.7369470596313477,2.5,3.30685263476,0.0,0,70,25,0.035,2689.131,2690.883,ab,2,8,1.7519999999999527,1,0,0,0,1,False,13.290834468805933,10.795998434780453,0
378,386,26,1,1.4999361038208008,2.5,3.88631655477,0.0,1,70,26,0.035,2694.802,2696.3190000000004,ab,2,8,1.51700000000028,1,1,0,0,0,False,-3.531319361405749,7.7619157362516145,0
379,387,27,1,1.3838369846343994,2.5,3.28521135671,0.0,1,70,27,0.035,2699.633,2701.0370000000007,ab,2,8,1.4040000000004509,1,1,0,0,0,False,8.126823079577317,22.323549979630158,0
380,388,28,1,1.9535439014434808,2.5,3.28725154199,0.0,0,70,28,0.035,2704.351,2706.324,ab,2,8,1.9730000000004109,0,0,1,0,0,False,-2.226085593967918,4.252172654719644,0
381,389,29,1,1.450908899307251,2.5,3.26280081911,0.0,1,70,29,0.035,2709.62,2711.09,ab,2,8,1.4700000000002549,1,1,0,0,0,False,11.36931230610968,11.931761401443334,0
382,390,30,0,1.7676839828491209,2.5,3.93182709507,0.0,1,70,30,0.035,2715.053,2716.844,ab,2,8,1.7910000000001671,0,0,0,1,0,False,6.987832354201281,1.8928874822042694,0
383,391,31,1,1.5500199794769287,2.5,3.78328053826,0.0,1,70,31,0.035,2720.657,2722.2270000000008,ab,2,8,1.5700000000001637,1,1,0,0,0,False,4.968547482968026,8.906308086234866,0
384,392,32,1,1.5849418640136719,2.5,3.68388136285,0.0,1,70,32,0.035,2725.9390000000008,2727.543,ab,2,8,1.6039999999993595,1,1,0,0,0,False,-0.08019587625441624,7.73259920570731,0
385,393,33,1,1.8170669078826904,2.5,3.52185595509,0.0,1,70,33,0.035,2731.092,2732.928,ab,2,8,1.8359999999997851,1,1,0,0,0,False,21.59270139630689,17.2563655573816,0
386,394,34,0,1.4166669845581057,2.5,3.6404748148,0.0,0,70,34,0.035,2736.609000000001,2738.046,ab,2,8,1.4369999999994434,1,0,0,0,1,False,0.05297910308253538,6.826707977622471,0
387,395,35,1,1.5497679710388184,2.5,3.5943805446300012,0.0,1,70,35,0.035,2741.676,2743.244,ab,2,8,1.568000000000211,1,1,0,0,0,False,18.693935510362024,11.019313404913122,0
388,396,36,1,1.5683240890502932,2.5,3.0546774019800003,0.0,1,70,36,0.035,2746.329,2747.915,ab,2,8,1.5859999999997854,1,1,0,0,0,False,13.439100912087259,9.185200879852854,0
389,397,37,0,1.5829341411590576,2.5,3.52661876422,0.0,0,70,37,0.035,2751.48,2753.08,ab,2,8,1.599999999999909,1,0,0,0,1,False,4.929061710970539,0.797000823032971,0
390,398,38,1,1.6010971069335938,2.5,3.30403338069,0.0,1,70,38,0.035,2756.416,2758.035,ab,2,8,1.619000000000142,1,1,0,0,0,False,11.716121534177624,9.305177089098525,0
391,399,39,0,1.9170081615448,2.5,3.33975325553,0.0,0,70,39,0.035,2761.415,2763.3520000000008,ab,2,8,1.9370000000003529,1,0,0,0,1,False,3.7447412969999787,7.536743503099133,0
392,400,40,1,1.4706029891967771,2.5,3.22552568054,30.0,1,70,40,0.035,2769.415,2770.901,ab,2,8,1.4859999999998763,1,1,0,0,0,False,25.042260779280266,5.743622427051555,0
393,401,41,1,1.568108081817627,2.5,3.1329104676,0.0,1,70,41,0.035,2774.068,2775.6540000000005,ab,2,8,1.5860000000006949,1,1,0,0,0,False,16.985967279966594,11.364350109297805,0
394,402,42,0,1.6840670108795166,2.5,3.4163590049,0.0,0,70,42,0.035,2779.101,2780.804,ab,2,8,1.7030000000004293,1,0,0,0,1,False,8.882708712890459,6.197502452857888,0
395,403,43,1,1.9535138607025144,2.5,3.20445872979,0.0,0,70,43,0.035,2784.035,2786.004000000001,ab,2,8,1.9690000000005057,0,0,1,0,0,False,25.622589148964217,13.295116407309575,0
396,404,44,1,1.6002740859985352,2.5,3.14660309241,0.0,1,70,44,0.035,2789.188,2790.807,ab,2,8,1.619000000000142,1,1,0,0,0,False,9.384568995445346,15.966584589031271,0
397,405,45,1,1.4826741218566897,2.5,3.74624225424,0.0,1,70,45,0.035,2794.588,2796.09,ab,2,8,1.5020000000004077,1,1,0,0,0,False,17.52455484613119,14.15740420351172,0
398,406,46,0,1.6977441310882568,2.5,3.93259411952,0.0,0,70,46,0.035,2800.059,2801.778,ab,2,8,1.7189999999995962,1,0,0,0,1,False,24.037012367778782,14.850841462368056,0
399,407,47,1,1.5154931545257568,2.5,3.47491021954,0.0,1,70,47,0.035,2805.292,2806.827,ab,2,8,1.5350000000003092,1,1,0,0,0,False,4.6342642455873655,10.524909551837656,0
400,408,48,1,1.4341528415679932,2.5,3.34672680795,0.0,1,70,48,0.035,2810.207000000001,2811.663,ab,2,8,1.4559999999996762,1,1,0,0,0,False,12.88229796911083,10.545603888508722,0
401,409,49,1,1.5998759269714355,2.5,3.00878597027,0.0,1,70,49,0.035,2814.71,2816.33,ab,2,8,1.6199999999998909,1,1,0,0,0,False,-4.297348951837742,4.307402873826104,0
402,410,50,1,1.6666851043701172,2.5,3.4946579611,0.0,1,70,50,0.035,2819.861,2821.546,ab,2,8,1.6849999999999454,1,1,0,0,0,False,6.011721714665569,1.1908718679642916,0
403,411,51,0,1.6831810474395752,2.5,3.13855087446,0.0,0,70,51,0.035,2824.711,2826.413,ab,2,8,1.7020000000002256,1,0,0,0,1,False,3.824590479541072,3.7461301564005307,0
404,412,52,0,1.916582107543945,2.5,3.66061394906,0.0,0,70,52,0.035,2830.114,2832.0490000000004,ab,2,8,1.9350000000004,1,0,0,0,1,False,8.822468556076386,16.37185546475138,0
405,413,53,1,1.5500030517578125,2.5,3.3813348693900003,0.0,1,70,53,0.035,2835.463,2837.034,ab,2,8,1.5710000000003674,1,1,0,0,0,False,13.845239951802101,10.230741802026415,0
406,414,54,1,1.5669808387756348,2.5,3.10328100338,0.0,1,70,54,0.035,2840.167,2841.752,ab,2,8,1.5850000000000364,1,1,0,0,0,False,12.531339804973612,-1.2346879237775605,0
407,415,55,1,1.6500670909881592,2.5,3.81256604953,0.0,1,70,55,0.035,2845.601,2847.27,ab,2,8,1.6690000000003238,1,1,0,0,0,False,13.418433189118359,8.466103216867026,0
408,416,56,1,1.4846160411834717,2.5,3.83607538156,0.0,1,70,56,0.035,2851.132,2852.635,ab,2,8,1.5030000000001564,1,1,0,0,0,False,8.740403328223582,4.67718365193247,0
409,417,57,1,1.681993007659912,2.5,3.22837836648,0.0,1,70,57,0.035,2855.9040000000005,2857.606,ab,2,8,1.701999999999316,1,1,0,0,0,False,7.40715597030171,5.02375577727828,0
410,418,58,0,1.4832298755645752,2.5,3.70764512695,0.0,0,70,58,0.035,2861.3520000000008,2862.856,ab,2,8,1.5039999999994509,1,0,0,0,1,False,25.659083980792943,14.85747117550953,0
411,419,59,0,1.749182939529419,2.5,3.5107094260400005,0.0,0,70,59,0.035,2866.407,2868.176,ab,2,8,1.768999999999778,1,0,0,0,1,False,6.6025365812293675,1.102067800740636,0
412,420,60,1,1.5006370544433594,2.5,3.67954352948,0.0,1,70,60,0.035,2871.89,2873.409,ab,2,8,1.5190000000002328,1,1,0,0,0,False,18.564320825307707,0.9604329348604664,0
413,421,61,0,1.7995638847351074,2.5,3.97049742161,0.0,0,70,61,0.035,2877.406,2879.228,ab,2,8,1.8220000000001164,1,0,0,0,1,False,13.100284880049557,10.165128612412992,0
414,422,62,1,1.531747817993164,2.5,3.53773564749,0.0,1,70,62,0.035,2882.794000000001,2884.345,ab,2,8,1.550999999999476,1,1,0,0,0,False,12.910419780853093,8.324334427156595,0
415,423,63,1,1.550400972366333,2.5,3.42504465145,0.0,1,70,63,0.035,2887.809,2889.379000000001,ab,2,8,1.5700000000001637,1,1,0,0,0,False,-1.488695414114254,19.04513632896642,0
416,424,64,1,1.6040589809417725,2.5,3.79388944973,0.0,1,70,64,0.035,2893.2090000000007,2894.831,ab,2,8,1.6219999999993888,1,1,0,0,0,False,6.492293338607765,8.024538704183653,0
417,425,65,0,1.7002160549163818,2.5,3.70847118285,0.0,0,70,65,0.035,2898.578,2900.2990000000004,ab,2,8,1.7210000000004584,1,0,0,0,1,False,2.781561022755147,-5.131287986868875,0
418,426,66,1,1.5007970333099363,2.5,3.77130789176,0.0,1,70,66,0.035,2904.111,2905.632,ab,2,8,1.5210000000001855,1,1,0,0,0,False,-6.855138362741243,9.506704817364076,0
419,427,67,1,1.4997749328613281,2.5,3.69087406891,0.0,1,70,67,0.035,2909.366,2910.884,ab,2,8,1.5180000000000289,1,1,0,0,0,False,4.524110281162346,5.109779989316017,0
420,428,68,1,1.60042405128479,2.5,3.69251500396,0.0,1,70,68,0.035,2914.614,2916.236,ab,2,8,1.6219999999998436,1,1,0,0,0,False,-5.301583823338451,22.798378008590213,0
421,429,69,1,1.7500569820404053,2.5,3.60115467917,0.0,1,70,69,0.035,2919.868,2921.638,ab,2,8,1.7699999999999818,1,1,0,0,0,False,17.96919849211654,12.97135547720859,0
422,430,70,0,1.4828670024871826,2.5,3.29519557552,0.0,0,70,70,0.035,2924.968,2926.47,ab,2,8,1.5019999999999527,1,0,0,0,1,False,3.06385104385085,3.214340761559708,0
423,431,71,0,1.8644640445709229,2.5,3.0683046969,0.0,0,70,71,0.035,2929.5690000000004,2931.453,ab,2,8,1.88399999999956,1,0,0,0,1,False,9.851594349994393,-2.012913685554984,0
424,432,72,1,1.7166268825531006,2.5,3.90410382025,0.0,1,70,72,0.035,2935.388,2937.125,ab,2,8,1.7370000000000803,1,1,0,0,0,False,-8.695317805819947,15.140939444281429,0
425,433,73,1,1.4835140705108645,2.5,3.18761566451,0.0,1,70,73,0.035,2940.3540000000007,2941.856,ab,2,8,1.5019999999994982,1,1,0,0,0,False,6.594429511370006,-0.6824579471167215,0
426,434,74,1,1.6696288585662842,2.5,3.72648286559,0.0,1,70,74,0.035,2945.6220000000008,2947.306,ab,2,8,1.6839999999992867,1,1,0,0,0,False,-16.286577192167368,9.684152819296127,0
427,435,75,0,1.9001030921936035,2.5,3.13114116308,0.0,0,70,75,0.035,2950.474,2952.394,ab,2,8,1.9200000000000728,1,0,0,0,1,False,-2.191557031941871,13.369108559946183,0
428,436,76,1,1.7003340721130369,2.5,3.89233820535,0.0,1,70,76,0.035,2956.324,2958.042,ab,2,8,1.7179999999998472,1,1,0,0,0,False,12.98037176912084,7.2080025365612235,0
429,437,77,1,1.900170087814331,2.5,3.0173232626,0.0,0,70,77,0.035,2961.09,2963.014,ab,2,8,1.9239999999999784,0,0,1,0,0,False,-2.5027685011669942,5.333961052683542,0
430,438,78,1,1.7504680156707764,2.5,3.09595195695,0.0,1,70,78,0.035,2966.143,2967.913,ab,2,8,1.7699999999999818,1,1,0,0,0,False,-0.10267257454461275,-2.2777013565952404,0
431,440,80,1,1.5344901084899902,2.5,3.50966491383,30.0,1,70,80,0.035,2979.347,2980.899000000001,ab,2,8,1.5520000000001346,1,1,0,0,0,False,9.140095634242181,13.702592938448168,0
432,441,81,1,1.5665829181671145,2.5,3.50674350834,0.0,1,70,81,0.035,2984.446,2986.033,ab,2,8,1.5869999999999889,1,1,0,0,0,False,6.647254966963242,5.312411514121611,0
433,442,82,1,1.6510770320892334,2.5,3.70558754925,0.0,1,70,82,0.035,2989.766,2991.435,ab,2,8,1.6690000000003238,1,1,0,0,0,False,12.64743411918454,3.0489829789993785,0
434,443,83,1,1.7340919971466064,2.5,3.71170708622,0.0,1,70,83,0.035,2995.183,2996.935,ab,2,8,1.7519999999999527,1,1,0,0,0,False,5.365232606011876,6.4160202087591465,0
435,444,84,1,1.700340986251831,2.5,3.3044357391,0.0,1,70,84,0.035,3000.266,3001.988,ab,2,8,1.7220000000002074,1,1,0,0,0,False,4.18938291449434,14.238384974774968,0
436,445,85,1,1.7840509414672852,2.5,3.87180181414,0.0,1,70,85,0.035,3005.902,3007.705,ab,2,8,1.802999999999884,1,1,0,0,0,False,16.643989291901242,17.204202827377987,0
437,446,86,0,2.2673377990722656,2.5,3.90163058172,0.0,1,70,86,0.035,3011.635,3013.921,ab,2,8,2.2859999999996035,0,0,0,1,0,False,15.681122069382065,-4.544350021500514,0
438,447,87,0,2.0010440349578857,2.5,3.89236739087,0.0,0,70,87,0.035,3017.856,3019.875,ab,2,8,2.0190000000002333,1,0,0,0,1,False,11.122706968918854,4.728655484692806,0
439,448,88,1,1.4668478965759275,2.5,3.94318306917,0.0,1,70,88,0.035,3023.856,3025.341,ab,2,8,1.485000000000127,1,1,0,0,0,False,26.276306098873317,4.344998901284968,0
440,449,89,1,1.5869851112365725,2.5,3.5993797673000003,0.0,1,70,89,0.035,3028.972,3030.579,ab,2,8,1.6069999999999711,1,1,0,0,0,False,3.9975835338936836,5.1263813114483865,0
441,450,90,1,1.7330920696258545,2.5,3.90453358688,0.0,1,70,90,0.035,3034.526,3036.278,ab,2,8,1.7519999999999527,1,1,0,0,0,False,7.4071849446463816,2.515292384228113,0
442,451,91,1,1.6540169715881348,2.5,3.16338262236,0.0,1,70,91,0.035,3039.474,3041.143,ab,2,8,1.6689999999998693,1,1,0,0,0,False,23.336503088958615,4.2393885091495855,0
443,452,92,1,2.450171947479248,2.5,3.68648328493,0.0,1,70,92,0.035,3044.862,3047.331,ab,2,8,2.4689999999995957,1,1,0,0,0,False,7.474208130830639,-14.316208854087662,0
444,453,93,0,1.9012870788574217,2.5,3.73705138677,0.0,0,70,93,0.035,3051.095,3053.013,ab,2,8,1.91800000000012,1,0,0,0,1,False,10.44700276566042,-4.027120052065192,0
445,454,94,1,1.6663599014282229,2.5,3.14652796839,0.0,1,70,94,0.035,3056.198,3057.883,ab,2,8,1.6849999999999454,1,1,0,0,0,False,13.04370333908954,17.457988296531997,0
446,455,95,0,1.9683189392089844,2.5,3.85391722134,0.0,0,70,95,0.035,3061.781,3063.766,ab,2,8,1.9849999999996728,1,0,0,0,1,False,1.7823536345670006,19.587389495550426,0
447,456,96,1,1.965256929397583,2.5,3.55822402946,0.0,0,70,96,0.035,3067.365,3069.351,ab,2,8,1.9859999999998763,0,0,1,0,0,False,10.15297701556451,-0.14138486060266142,0
448,457,97,1,1.535437822341919,2.5,3.8629587541199992,0.0,1,70,97,0.035,3073.25,3074.803,ab,2,8,1.5529999999998836,1,1,0,0,0,False,17.810638056232477,6.035709583109546,0
449,458,98,1,1.7181391716003418,2.5,3.06892414945,0.0,1,70,98,0.035,3077.9,3079.635,ab,2,8,1.735000000000127,1,1,0,0,0,False,1.6412115257729558,11.304152054264955,0
450,459,99,1,1.5700118541717532,2.5,3.4493199639,0.0,1,70,99,0.035,3083.118,3084.707000000001,ab,2,8,1.5890000000003963,1,1,0,0,0,False,6.052746850023928,10.97306509323868,0
451,460,100,1,1.6657230854034424,2.5,3.78953609364,0.0,1,70,100,0.035,3088.538,3090.224,ab,2,8,1.6860000000001492,1,1,0,0,0,False,6.531893473614955,2.8550694611920644,0
452,461,101,0,1.7508831024169922,2.5,3.38061825103,0.0,0,70,101,0.035,3093.637,3095.407,ab,2,8,1.7699999999999818,1,0,0,0,1,False,8.915315624250429,11.82911853717918,0
453,462,102,0,1.7154500484466553,2.5,3.1886879393700003,0.0,0,70,102,0.035,3098.641,3100.373,ab,2,8,1.7320000000004256,1,0,0,0,1,False,9.337153238726987,12.496068130912409,0
454,463,103,1,1.5860300064086914,2.5,3.9882326249,0.0,1,70,103,0.035,3104.389,3105.992,ab,2,8,1.6030000000000657,1,1,0,0,0,False,10.499066202915618,9.895782424907503,0
455,464,104,0,2.000540018081665,2.5,3.29263373603,0.0,0,70,104,0.035,3109.322,3111.343,ab,2,8,2.020999999999731,1,0,0,0,1,False,-1.4032355188779555,-3.2904489078200383,0
456,465,105,1,1.5999469757080078,2.5,3.3550598541500003,0.0,1,70,105,0.035,3114.726,3116.3459999999995,ab,2,8,1.6199999999998909,1,1,0,0,0,False,16.95051925762572,7.8045331362607095,0
