,Unnamed: 0,Unnamed: 0.1,response,answer_time,duration_decision,duration_delay,duration_intro,stimulus,signal_probability,trial,volume,time_stim,time_resp,subject,session,run,rt,correct,hit,fa,miss,cr,blink,pupil_stim_1s,pupil_resp_1s,subj_idx
25,25,25,0,1.8525481224060056,2.5,3.82285498372,0.0,0,30,25,0.035,3489.708,3491.58,ab,2,9,1.871999999999844,1,0,0,0,1,False,0.7187226483398376,11.010453008218814,0
26,26,26,0,1.7673439979553225,2.5,3.75042808786,0.0,0,30,26,0.035,3495.359000000001,3497.145,ab,2,9,1.7859999999996037,1,0,0,0,1,False,12.641855560336953,1.4261046337681136,0
27,27,27,0,1.6332018375396729,2.5,3.63022234956,0.0,0,30,27,0.035,3500.81,3502.465,ab,2,9,1.6550000000001999,1,0,0,0,1,False,4.46201994086304,11.336051749473786,0
28,28,28,0,1.9701430797576904,2.5,3.16646215609,0.0,0,30,28,0.035,3505.659,3507.65,ab,2,9,1.9909999999999852,1,0,0,0,1,False,16.172800978814138,-2.5953995490905255,0
29,29,29,0,1.7164149284362793,2.5,3.33824186748,0.0,0,30,29,0.035,3511.0290000000005,3512.766,ab,2,9,1.7369999999991703,1,0,0,0,1,False,6.207224462908581,3.540921631111246,0
30,30,30,1,1.7369580268859863,2.5,3.9700670255,0.0,0,30,30,0.035,3516.762,3518.519,ab,2,9,1.7570000000000618,0,0,1,0,0,False,3.761409852160759,2.5861467870881216,0
31,31,31,0,1.7665848731994631,2.5,3.73465418784,0.0,0,30,31,0.035,3522.282,3524.0690000000004,ab,2,9,1.787000000000262,1,0,0,0,1,False,9.890553302588483,8.084879541069125,0
32,32,32,0,1.5990989208221436,2.5,3.3339686322500004,0.0,0,30,32,0.035,3527.432,3529.052,ab,2,9,1.6199999999998909,1,0,0,0,1,False,21.820151838096482,22.114328158867792,0
33,33,33,0,1.83276915550232,2.5,3.28796765428,0.0,0,30,33,0.035,3532.383,3534.239,ab,2,9,1.856000000000222,1,0,0,0,1,False,3.9841613143978813,1.5769296212603785,0
34,34,34,0,1.8503310680389404,2.5,3.15990179047,0.0,0,30,34,0.035,3537.435,3539.304,ab,2,9,1.8690000000001417,1,0,0,0,1,False,10.4973831162181,-7.152991891110078,0
35,35,35,0,1.6833469867706299,2.5,3.8316729872300006,0.0,0,30,35,0.035,3543.168,3544.8720000000008,ab,2,9,1.704000000000633,1,0,0,0,1,False,6.1729036338134735,2.380806988026227,0
36,36,36,1,1.3333408832550049,2.5,3.91549055333,0.0,1,30,36,0.035,3548.821,3550.176,ab,2,9,1.3550000000000182,1,1,0,0,0,False,10.523988025245231,9.528804357404251,0
37,37,37,1,1.5508739948272705,2.5,3.04559923423,0.0,1,30,37,0.035,3553.255,3554.824,ab,2,9,1.56899999999996,1,1,0,0,0,False,9.903552695274353,16.423335849251146,0
38,38,38,0,2.0975570678710938,2.5,3.67719333267,0.0,0,30,38,0.035,3558.541,3560.661,ab,2,9,2.119999999999891,1,0,0,0,1,False,8.980495137015309,7.865113625598714,0
39,39,39,1,1.5835461616516107,2.5,3.2495605439200004,0.0,1,30,39,0.035,3563.942,3565.544000000001,ab,2,9,1.6020000000003165,1,1,0,0,0,False,5.743096413575344,11.002473494298648,0
40,40,40,0,1.5670628547668457,2.5,3.04736546315,30.0,0,30,40,0.035,3570.574,3572.161,ab,2,9,1.5869999999995343,1,0,0,0,1,False,19.67467302722831,13.7533470944122,0
41,41,41,0,1.2668039798736572,2.5,3.5119415504400004,0.0,0,30,41,0.035,3575.711,3576.998,ab,2,9,1.287000000000262,1,0,0,0,1,False,20.416345400037653,13.56660048767283,0
42,42,42,1,1.466222047805786,2.5,3.61828036466,0.0,1,30,42,0.035,3580.644,3582.13,ab,2,9,1.4859999999998763,1,1,0,0,0,False,-8.326528398617208,13.14635471503949,0
43,43,43,0,1.9866931438446045,2.5,3.57149783934,0.0,1,30,43,0.035,3585.745,3587.75,ab,2,9,2.005000000000109,0,0,0,1,0,False,15.059863222910874,5.144832292035412,0
44,44,44,0,1.1321899890899658,2.5,3.68044143942,0.0,0,30,44,0.035,3591.466,3592.616,ab,2,9,1.1500000000000907,1,0,0,0,1,False,5.3672043308055875,14.939547002602817,0
45,45,45,0,1.2668750286102295,2.5,3.79359366853,0.0,0,30,45,0.035,3596.447,3597.733,ab,2,9,1.2859999999996037,1,0,0,0,1,False,6.328598441706656,14.874465964949227,0
46,46,46,1,1.3338229656219482,2.5,3.01043211265,0.0,1,30,46,0.035,3600.784,3602.137,ab,2,9,1.3530000000000657,1,1,0,0,0,False,3.3671913989155633,3.8704483845975344,0
47,47,47,0,1.9324870109558103,2.5,3.5479595561800004,0.0,0,30,47,0.035,3605.717,3607.668,ab,2,9,1.950999999999567,1,0,0,0,1,False,14.509006057883312,12.28588575530372,0
48,48,48,0,1.017164945602417,2.5,3.62168336022,0.0,0,30,48,0.035,3611.316,3612.352,ab,2,9,1.036000000000513,1,0,0,0,1,False,4.1152621006266745,5.87505732825435,0
49,49,49,0,1.2666761875152588,2.5,3.89799438243,0.0,0,30,49,0.035,3616.287,3617.572,ab,2,9,1.2849999999998545,1,0,0,0,1,False,13.04690211451112,8.140258132543085,0
50,50,50,0,1.0166010856628418,2.5,3.66092498401,0.0,0,30,50,0.035,3621.271,3622.305,ab,2,9,1.0340000000001055,1,0,0,0,1,False,3.357400988369555,9.204150059051933,0
51,51,51,1,1.4340009689331057,2.5,3.3142244350300003,0.0,1,30,51,0.035,3625.653,3627.105,ab,2,9,1.4520000000002256,1,1,0,0,0,False,5.872054157008073,13.300307838476485,0
52,52,52,1,1.533332109451294,2.5,3.0564873951,0.0,1,30,52,0.035,3630.189,3631.742,ab,2,9,1.5529999999998836,1,1,0,0,0,False,13.019061043329508,13.453474792268647,0
53,53,53,0,1.2994978427886963,2.5,3.66883876102,0.0,0,30,53,0.035,3635.44,3636.758,ab,2,9,1.3179999999997565,1,0,0,0,1,False,4.311192700106811,12.031374489471279,0
54,54,54,1,1.6693429946899414,2.5,3.87965085763,0.0,1,30,54,0.035,3640.673,3642.359,ab,2,9,1.6860000000006041,1,1,0,0,0,False,8.570435174474564,0.5065689006197839,0
55,55,55,0,0.7835011482238771,2.5,3.02060416456,0.0,1,30,55,0.035,3645.41,3646.212,ab,2,9,0.8020000000001346,0,0,0,1,0,False,12.088654561090191,12.066577457085145,0
56,56,56,0,0.9689078330993652,2.5,3.0130287008,0.0,0,30,56,0.035,3649.258,3650.244,ab,2,9,0.9860000000003312,1,0,0,0,1,False,1.1083517486468826,13.615392364837366,0
57,57,57,0,1.3170809745788574,2.5,3.26750304023,0.0,0,30,57,0.035,3653.545,3654.882,ab,2,9,1.3369999999999889,1,0,0,0,1,False,7.438357090707022,16.762064505783115,0
58,58,58,0,1.5827131271362305,2.5,3.73777320937,0.0,0,30,58,0.035,3658.645,3660.248,ab,2,9,1.6030000000000657,1,0,0,0,1,False,5.148640215694118,7.558726533271148,0
59,59,59,1,1.3673160076141355,2.5,3.93599376509,0.0,1,30,59,0.035,3664.211,3665.598,ab,2,9,1.3870000000001708,1,1,0,0,0,False,10.159506214497762,10.05715241779231,0
60,60,60,0,1.9500219821929927,2.5,3.929894392230001,0.0,1,30,60,0.035,3669.566,3671.537,ab,2,9,1.9710000000004584,0,0,0,1,0,False,4.879696686306584,5.334945299512958,0
61,61,61,0,1.2839758396148682,2.5,3.7920795053300007,0.0,0,30,61,0.035,3675.366,3676.667,ab,2,9,1.3009999999999309,1,0,0,0,1,False,4.431142900821827,11.9242822188515,0
62,62,62,0,1.0824158191680908,2.5,3.55735703579,0.0,0,30,62,0.035,3680.252,3681.355,ab,2,9,1.1030000000000657,1,0,0,0,1,False,5.3655579456161515,7.764268159363353,0
63,63,63,0,1.415153980255127,2.5,3.86928115498,0.0,1,30,63,0.035,3685.252,3686.687,ab,2,9,1.4349999999999454,0,0,0,1,0,False,2.450085084013555,-5.200020044257364,0
64,64,64,0,1.1178030967712402,2.5,3.12369247804,0.0,0,30,64,0.035,3689.851,3690.988,ab,2,9,1.137000000000171,1,0,0,0,1,False,20.649032516443924,24.092766570487903,0
65,65,65,0,1.3333559036254885,2.5,3.98050390243,0.0,0,30,65,0.035,3695.005,3696.357,ab,2,9,1.3519999999998618,1,0,0,0,1,False,16.063625312718212,8.089789798189791,0
66,66,66,1,1.7492029666900637,2.5,3.01993693053,0.0,1,30,66,0.035,3699.406,3701.173,ab,2,9,1.7669999999998254,1,1,0,0,0,False,-7.275925052289806,5.422638751485883,0
67,67,67,0,2.131040096282959,2.5,3.55825641337,0.0,1,30,67,0.035,3704.773,3706.924,ab,2,9,2.151000000000749,0,0,0,1,0,False,3.926832471151646,3.9094472060790477,0
68,68,68,0,1.7340271472930908,2.5,3.28617013261,0.0,0,30,68,0.035,3710.24,3711.994,ab,2,9,1.7540000000003602,1,0,0,0,1,False,14.701872102353644,11.774509924775051,0
69,69,69,1,1.6986970901489258,2.5,3.85060047841,0.0,1,30,69,0.035,3715.875,3717.593,ab,2,9,1.7179999999998472,1,1,0,0,0,False,8.741570132311653,7.366277138061424,0
70,70,70,0,2.2493720054626465,2.5,3.97890120888,0.0,1,30,70,0.035,3721.608,3723.881,ab,2,9,2.2730000000001382,0,0,0,1,0,False,4.620431684531811,3.7677564602244256,0
71,71,71,0,0.9343719482421876,2.5,3.74827602621,0.0,0,30,71,0.035,3727.659,3728.613,ab,2,9,0.9539999999997236,1,0,0,0,1,False,12.403137674255623,18.08356461755331,0
72,72,72,0,2.303086042404175,2.5,3.97760183989,0.0,1,30,72,0.035,3732.627,3734.949,ab,2,9,2.3220000000001164,0,0,0,1,0,False,10.933405205085961,-0.03601193853588644,0
73,73,73,0,1.4670219421386719,2.5,3.3862580529,0.0,0,30,73,0.035,3738.363,3739.849,ab,2,9,1.486000000000331,1,0,0,0,1,False,14.933883545917105,12.207143659253902,0
74,74,74,1,1.6336259841918943,2.5,3.67512365006,0.0,1,30,74,0.035,3743.563,3745.217,ab,2,9,1.6539999999999964,1,1,0,0,0,False,9.099863675590292,8.3449744543185,0
75,75,75,0,1.4009990692138672,2.5,3.56367471865,0.0,0,30,75,0.035,3748.816,3750.232,ab,2,9,1.4160000000001671,1,0,0,0,1,False,18.251174189455927,10.012817900497696,0
76,76,76,0,1.897932052612305,2.5,3.48640876452,0.0,1,30,76,0.035,3753.752,3755.67,ab,2,9,1.91800000000012,0,0,0,1,0,False,19.24799363941429,4.512186568280792,0
77,77,77,0,1.3710649013519287,2.5,3.42997138183,0.0,0,30,77,0.035,3759.132,3760.518,ab,2,9,1.3859999999999673,1,0,0,0,1,False,5.044182054055064,7.697132876825379,0
78,78,78,0,1.3005831241607666,2.5,3.6362111725,0.0,0,30,78,0.035,3764.186,3765.506,ab,2,9,1.3200000000001637,1,0,0,0,1,False,6.407486216519604,11.496634823792622,0
79,79,79,0,1.5650680065155032,2.5,3.6894748354,0.0,0,30,79,0.035,3769.237,3770.821,ab,2,9,1.5839999999998329,1,0,0,0,1,False,7.859908190434311,9.011802625788794,0
80,80,80,1,1.5710628032684326,2.5,3.8902480815699993,30.0,1,30,80,0.035,3776.736,3778.325,ab,2,9,1.5889999999999418,1,1,0,0,0,False,16.166066871767207,14.500221884156698,0
81,81,81,0,1.267073154449463,2.5,3.4648368473800004,0.0,0,30,81,0.035,3781.823,3783.107,ab,2,9,1.2840000000001055,1,0,0,0,1,False,10.636880535837156,4.6042584059719855,0
82,82,82,1,1.4000020027160645,2.5,3.3971266469300003,0.0,1,30,82,0.035,3786.539,3787.957,ab,2,9,1.41800000000012,1,1,0,0,0,False,-4.272852742900444,8.574500647938686,0
83,83,83,0,1.1992270946502686,2.5,3.48980673065,0.0,0,30,83,0.035,3791.475,3792.694,ab,2,9,1.2190000000005057,1,0,0,0,1,False,4.953635277007814,10.366653381683463,0
84,84,84,0,1.1501400470733645,2.5,3.31266889179,0.0,0,30,84,0.035,3796.042,3797.212,ab,2,9,1.1700000000000728,1,0,0,0,1,False,2.532591818270113,7.380669019368256,0
85,85,85,0,0.9172949790954592,2.5,3.08253691759,0.0,0,30,85,0.035,3800.324,3801.261,ab,2,9,0.936999999999898,1,0,0,0,1,False,11.146105674172613,15.663033380954454,0
86,86,86,0,1.1507220268249512,2.5,3.89000816536,0.0,0,30,86,0.035,3805.179,3806.347,ab,2,9,1.16800000000012,1,0,0,0,1,False,-6.937115505488176,14.197263787496677,0
87,87,87,0,1.049962043762207,2.5,3.06192859941,0.0,0,30,87,0.035,3809.445,3810.516,ab,2,9,1.070999999999458,1,0,0,0,1,False,17.95339828908478,22.219694464250292,0
88,88,88,1,1.4512579441070557,2.5,3.9670164883,0.0,1,30,88,0.035,3814.511,3815.984,ab,2,9,1.4730000000004109,1,1,0,0,0,False,-3.606334904111523,18.11144514523965,0
89,89,89,0,1.2154500484466553,2.5,3.49796069861,0.0,0,30,89,0.035,3819.515,3820.751,ab,2,9,1.2359999999998763,1,0,0,0,1,False,5.5811444187967965,22.238996840757945,0
90,90,90,0,1.2680349349975586,2.5,3.12976970749,0.0,0,30,90,0.035,3823.914,3825.201,ab,2,9,1.2869999999993524,1,0,0,0,1,False,10.184137907585601,17.329260773646176,0
91,91,91,1,1.366981029510498,2.5,3.2026712827200003,0.0,1,30,91,0.035,3828.431,3829.821,ab,2,9,1.3900000000003274,1,1,0,0,0,False,1.1886299171243473,30.599151246872943,0
92,92,92,0,1.4174389839172363,2.5,3.42057540429,0.0,0,30,92,0.035,3833.268,3834.703,ab,2,9,1.4349999999999454,1,0,0,0,1,False,11.981825795704752,11.45086439711648,0
93,93,93,0,1.0829410552978516,2.5,3.08152092986,0.0,0,30,93,0.035,3837.818,3838.921,ab,2,9,1.1030000000000657,1,0,0,0,1,False,23.545284522546005,22.593354810871755,0
94,94,94,0,1.2370920181274414,2.5,3.07371975473,0.0,0,30,94,0.035,3842.034,3843.287,ab,2,9,1.2530000000001564,1,0,0,0,1,False,3.6308038282065676,3.4397276998193655,0
95,95,95,0,1.4171760082244873,2.5,3.3355795363,0.0,0,30,95,0.035,3846.6540000000014,3848.089,ab,2,9,1.4349999999999454,1,0,0,0,1,False,-0.9803968799786246,13.902623975938365,0
96,96,96,0,1.1497960090637207,2.5,3.59660146262,0.0,0,30,96,0.035,3851.72,3852.89,ab,2,9,1.1700000000000728,1,0,0,0,1,False,3.908616964212712,3.7505038459508757,0
97,97,97,0,1.2326431274414062,2.5,3.95614852294,0.0,0,30,97,0.035,3856.888,3858.142,ab,2,9,1.2540000000003602,1,0,0,0,1,False,-2.5111525373769332,7.756924206329778,0
98,98,98,0,1.2007930278778076,2.5,3.226201814,0.0,0,30,98,0.035,3861.407,3862.626,ab,2,9,1.2189999999995962,1,0,0,0,1,False,6.534891774262534,6.65517642500731,0
99,99,99,1,1.4368131160736084,2.5,3.60038197513,0.0,1,30,99,0.035,3866.257,3867.708,ab,2,9,1.4510000000000218,1,1,0,0,0,False,12.039485909121225,12.027473416761502,0
100,100,100,0,1.4177050590515137,2.5,3.4044746523,0.0,0,30,100,0.035,3871.143,3872.579,ab,2,9,1.4360000000001492,1,0,0,0,1,False,-3.4105875108318715,12.332068622929857,0
101,101,101,0,1.1824839115142822,2.5,3.79997917854,0.0,0,30,101,0.035,3876.411,3877.614,ab,2,9,1.2030000000004293,1,0,0,0,1,False,2.1125866747918782,7.190401559383404,0
102,102,102,1,1.6170258522033691,2.5,3.16229775167,0.0,1,30,102,0.035,3880.81,3882.446,ab,2,9,1.6359999999999673,1,1,0,0,0,False,10.70079858070191,14.22331582885896,0
103,103,103,0,1.265509843826294,2.5,3.46008989128,0.0,0,30,103,0.035,3885.947,3887.233,ab,2,9,1.2859999999996037,1,0,0,0,1,False,18.83567044257058,14.624372663472476,0
104,104,104,0,1.4990339279174805,2.5,3.5107049054400004,0.0,0,30,104,0.035,3890.78,3892.299,ab,2,9,1.5190000000002328,1,0,0,0,1,False,11.545593711772074,3.688685476704958,0
105,105,105,1,1.468101978302002,2.5,3.5071567196699998,0.0,1,30,105,0.035,3895.846,3897.331,ab,2,9,1.485000000000127,1,1,0,0,0,False,7.676544411132648,4.345272055089778,0
106,106,106,0,1.5840749740600586,2.5,3.35368909891,0.0,0,30,106,0.035,3900.717,3902.319,ab,2,9,1.6020000000003165,1,0,0,0,1,False,-2.001582562456002,-0.1579341957566785,0
107,107,107,0,1.4020600318908691,2.5,3.88623084229,0.0,0,30,107,0.035,3906.232,3907.651,ab,2,9,1.4189999999998693,1,0,0,0,1,False,12.012326565856691,3.086472154528402,0
108,108,108,0,1.7351248264312744,2.5,3.70825047321,0.0,0,30,108,0.035,3911.4,3913.1540000000014,ab,2,9,1.7540000000003602,1,0,0,0,1,False,6.7431683049977345,7.216283983988637,0
109,109,109,1,1.365515947341919,2.5,3.55926389809,0.0,1,30,109,0.035,3916.753,3918.139,ab,2,9,1.386000000000422,1,1,0,0,0,False,13.64606641002415,9.0230267670203,0
110,110,110,0,1.368988037109375,2.5,3.02480568925,0.0,0,30,110,0.035,3921.201,3922.591,ab,2,9,1.3900000000003274,1,0,0,0,1,False,11.727439484651523,5.405672746956093,0
111,111,111,0,1.2652010917663574,2.5,3.97280592143,0.0,0,30,111,0.035,3926.589,3927.874,ab,2,9,1.2849999999998545,1,0,0,0,1,False,3.053144094499414,-10.904146868695367,0
112,112,112,1,1.650049924850464,2.5,3.3033745834,0.0,1,30,112,0.035,3931.205,3932.875,ab,2,9,1.6700000000000728,1,1,0,0,0,False,3.1263785226403815,14.78262094596742,0
113,113,113,0,1.2863600254058838,2.5,3.85778594417,0.0,0,30,113,0.035,3936.772,3938.074,ab,2,9,1.3020000000001346,1,0,0,0,1,False,8.419265014408854,19.085789700703653,0
114,114,114,0,1.3012068271636963,2.5,3.28894996996,0.0,0,30,114,0.035,3941.391,3942.712,ab,2,9,1.3210000000003674,1,0,0,0,1,False,7.967525565260926,6.546817545458595,0
115,115,115,0,1.1820480823516846,2.5,3.706955593540001,0.0,0,30,115,0.035,3946.458,3947.662,ab,2,9,1.2040000000001785,1,0,0,0,1,False,16.949258793242834,11.222445631145693,0
116,116,116,0,1.2990520000457764,2.5,3.03658580745,0.0,0,30,116,0.035,3950.725,3952.044,ab,2,9,1.3190000000004147,1,0,0,0,1,False,9.699175376189348,15.703206612996002,0
117,117,117,0,1.33229398727417,2.5,3.84317938185,0.0,0,30,117,0.035,3955.929,3957.28,ab,2,9,1.3510000000001128,1,0,0,0,1,False,4.967913315420224,-8.436389655992226,0
118,118,118,1,1.2997970581054688,2.5,3.8018631285,0.0,1,30,118,0.035,3961.111,3962.43,ab,2,9,1.31899999999996,1,1,0,0,0,False,-3.332776983043563,8.472942138078672,0
119,119,119,1,1.566864013671875,2.5,3.4007517125300004,0.0,1,30,119,0.035,3965.865,3967.447,ab,2,9,1.5820000000003347,1,1,0,0,0,False,13.483207312710881,7.56324661674172,0
120,120,0,0,1.7333869934082031,2.5,3.62785135214,30.0,0,30,0,0.035,4043.311,4045.069,ab,2,10,1.7580000000007203,1,0,0,0,1,False,1.7274813533408073,17.151414242715994,0
121,121,1,0,1.9170148372650144,2.5,3.28012638585,0.0,0,30,1,0.035,4048.366,4050.301,ab,2,10,1.9349999999999452,1,0,0,0,1,False,5.049274671972167,10.953800229932853,0
122,122,2,0,1.600433111190796,2.5,3.51216337376,0.0,0,30,2,0.035,4053.849,4055.468,ab,2,10,1.6189999999996871,1,0,0,0,1,False,4.549429219926278,5.6509350483283765,0
123,123,3,0,1.684000015258789,2.5,3.00885832135,0.0,0,30,3,0.035,4058.518,4060.217,ab,2,10,1.6990000000000691,1,0,0,0,1,False,10.971881790408961,8.006209587094574,0
124,124,4,0,1.8837878704071045,2.5,3.96979283185,0.0,0,30,4,0.035,4064.218,4066.122,ab,2,10,1.9040000000004509,1,0,0,0,1,False,12.428814400276998,6.672999583873777,0
125,125,5,0,1.7326350212097168,2.5,3.78816578821,0.0,0,30,5,0.035,4069.952,4071.704,ab,2,10,1.7519999999999527,1,0,0,0,1,False,18.764396523381684,5.433223039727658,0
126,126,6,1,1.4504210948944092,2.5,3.96172978696,0.0,1,30,6,0.035,4075.705,4077.174,ab,2,10,1.4690000000005057,1,1,0,0,0,False,-1.9686461369407422,20.252821280353515,0
127,127,7,0,1.5999150276184082,2.5,3.69309839641,0.0,0,30,7,0.035,4080.9040000000014,4082.524,ab,2,10,1.6199999999998909,1,0,0,0,1,False,-5.707467993879194,10.27734998577329,0
128,128,8,0,1.7700629234313965,2.5,3.9851474501,0.0,0,30,8,0.035,4086.538,4088.327,ab,2,10,1.7890000000002146,1,0,0,0,1,False,2.147651317496468,8.307586660158652,0
129,129,9,0,1.6670780181884766,2.5,3.06607663847,0.0,0,30,9,0.035,4091.424,4093.11,ab,2,10,1.6859999999996944,1,0,0,0,1,False,13.182062862178952,2.566741645449488,0
130,130,10,1,1.5153241157531738,2.5,3.84097159327,0.0,1,30,10,0.035,4096.991,4098.527,ab,2,10,1.5360000000000582,1,1,0,0,0,False,7.296679737713392,12.131666866079211,0
131,131,11,0,1.935997009277344,2.5,3.1586184097500003,0.0,0,30,11,0.035,4101.724,4103.681,ab,2,10,1.9569999999994248,1,0,0,0,1,False,-5.507374667108904,9.12147799165242,0
132,132,12,0,1.5003750324249268,2.5,3.02581747343,0.0,0,30,12,0.035,4106.745,4108.264,ab,2,10,1.5190000000002328,1,0,0,0,1,False,6.955350092880597,2.726615071371205,0
133,133,13,1,1.5162458419799805,2.5,3.39873605468,0.0,1,30,13,0.035,4111.694,4113.23,ab,2,10,1.5359999999991487,1,1,0,0,0,False,15.143987139758789,15.440797086188542,0
134,134,14,1,1.46539306640625,2.5,3.2521232127099995,0.0,1,30,14,0.035,4116.514,4118.0,ab,2,10,1.4859999999998763,1,1,0,0,0,False,1.4276251135877072,8.13667148890232,0
135,135,15,0,2.0319631099700928,2.5,3.96599622522,0.0,1,30,15,0.035,4121.998,4124.049,ab,2,10,2.0510000000003856,0,0,0,1,0,False,6.865980750823256,5.350153635757375,0
136,136,16,0,1.2201130390167236,2.5,3.38016656611,0.0,0,30,16,0.035,4127.463,4128.703,ab,2,10,1.2399999999997815,1,0,0,0,1,False,12.05328420243816,27.956117517408057,0
137,137,17,0,1.2822730541229248,2.5,3.95038096466,0.0,0,30,17,0.035,4132.683,4133.986,ab,2,10,1.3029999999998836,1,0,0,0,1,False,5.39248524377095,10.339282156109855,0
138,138,18,0,1.4483280181884766,2.5,3.4742749966199997,0.0,0,30,18,0.035,4137.5,4138.969,ab,2,10,1.469000000000051,1,0,0,0,1,False,11.48353629679886,11.818990191866444,0
